"Name","Site","Yr","Quadrat","Total","Substrate","Cover","Label_ID","Full_name","SJB_cat","Structural_category","General_categories"
"PB4_2020_3.jpeg","PB4","2020","3",23,"CCA",8.69565217391304,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB4_2020_4.jpeg","PB4","2020","4",23,"CCA",4.34782608695652,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB4_2020_5.jpeg","PB4","2020","5",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB5_2020_1.jpeg","PB5","2020","1",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB5_2020_2.jpeg","PB5","2020","2",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB5_2020_3.jpeg","PB5","2020","3",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB5_2020_4.jpeg","PB5","2020","4",25,"CCA",12,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB5_2020_5.jpeg","PB5","2020","5",25,"CCA",4,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB6_2020_1.jpeg","PB6","2020","1",20,"CCA",10,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB6_2020_2.jpeg","PB6","2020","2",19,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB6_2020_3.jpeg","PB6","2020","3",25,"CCA",8,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB6_2020_4.jpeg","PB6","2020","4",24,"CCA",12.5,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB6_2020_5.jpeg","PB6","2020","5",24,"CCA",12.5,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB7_2020_1.jpeg","PB7","2020","1",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB7_2020_2.jpeg","PB7","2020","2",25,"CCA",4,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB7_2020_3.jpeg","PB7","2020","3",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB7_2020_4.jpeg","PB7","2020","4",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB7_2020_5.jpeg","PB7","2020","5",25,"CCA",4,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB8_2020_1.jpeg","PB8","2020","1",24,"CCA",8.33333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB8_2020_2.jpeg","PB8","2020","2",25,"CCA",4,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB8_2020_3.jpeg","PB8","2020","3",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB8_2020_4.jpeg","PB8","2020","4",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB8_2020_5.jpeg","PB8","2020","5",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB9_2020_1.jpeg","PB9","2020","1",22,"CCA",40.9090909090909,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB9_2020_2.jpeg","PB9","2020","2",25,"CCA",4,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB9_2020_3.jpeg","PB9","2020","3",25,"CCA",40,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB9_2020_4.jpeg","PB9","2020","4",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB9_2020_5.jpeg","PB9","2020","5",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena1_2017_1.JPG","Piahaena1","2017","1",19,"CCA",31.5789473684211,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena1_2017_2.JPG","Piahaena1","2017","2",23,"CCA",26.0869565217391,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena1_2017_3.JPG","Piahaena1","2017","3",23,"CCA",30.4347826086957,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena1_2017_4.JPG","Piahaena1","2017","4",24,"CCA",20.8333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena1_2017_5.JPG","Piahaena1","2017","5",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena2_2017_1.JPG","Piahaena2","2017","1",19,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena2_2017_2.JPG","Piahaena2","2017","2",22,"CCA",4.54545454545455,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena2_2017_3.JPG","Piahaena2","2017","3",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena2_2017_4.JPG","Piahaena2","2017","4",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Piahaena2_2017_5.JPG","Piahaena2","2017","5",22,"CCA",9.09090909090909,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Teavaro1_2017_1.JPG","Teavaro1","2017","1",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Teavaro1_2017_2.JPG","Teavaro1","2017","2",22,"CCA",77.2727272727273,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
